3.194461485148514940e-02 3.405213443780284706e+03
4.259281881188118485e-02 3.376376433226799691e+03
5.324102376237623696e-02 4.063251521856439922e+03
6.388922772277227935e-02 3.534046294771358134e+03
7.453743168316831480e-02 3.377873464996336224e+03
8.518563663366336691e-02 3.331902368808694064e+03
9.583384059405941624e-02 3.211449999812247370e+03
1.064820495049504934e-01 3.338701307144614020e+03
1.171302475247524844e-01 3.037398583585866163e+03
1.277784554455445587e-01 3.066641744132034546e+03
1.384266534653465497e-01 2.899805414100826056e+03
1.490748613861385963e-01 3.001958535223838226e+03
1.597230693069306984e-01 2.836139979638787281e+03
1.703712673267326894e-01 2.747159386597967114e+03
1.810194752475247360e-01 2.697374136300277314e+03
1.916676831683168380e-01 2.662651714266509316e+03
2.023158811881188290e-01 2.539699053310492673e+03
2.129640891089108756e-01 2.700467605694410395e+03
2.236122970297029777e-01 2.568903127864547969e+03
2.342604950495049687e-01 2.504418253880614884e+03
2.449087029702970153e-01 2.427909947255249335e+03
2.555569009900989785e-01 2.282719758197545161e+03
2.662051089108911084e-01 2.227828527388285693e+03
2.768533168316831827e-01 2.247380983197518162e+03
2.875015148514851737e-01 2.145660078804571185e+03
2.981497227722771926e-01 2.090718077616463233e+03
3.087979306930693224e-01 2.028069560158252671e+03
3.194461287128712579e-01 1.987793471027030364e+03
3.300943366336633877e-01 1.953763324037140364e+03
3.407425445544554621e-01 2.059303320054641972e+03
3.513907425742574531e-01 1.958529541429156552e+03
3.620389504950494719e-01 1.922886817329828773e+03
3.726871485148514629e-01 1.841516900792393471e+03
3.833353564356435372e-01 1.790444867613733550e+03
3.939835643564356671e-01 1.747824063499629574e+03
4.046317623762376581e-01 1.676356313090526783e+03
4.152799702970297324e-01 1.647219605879539813e+03
4.259281782178217513e-01 1.631602573718644180e+03
4.365763762376237422e-01 1.601602711458683416e+03
4.472245841584158166e-01 1.675962965291149885e+03
4.578727920792079464e-01 1.674209868833811015e+03
4.685209900990099374e-01 1.578670102022882247e+03
4.791691980198020118e-01 1.536461845064626687e+03
4.898173960396039472e-01 1.473414648654752909e+03
5.004656039603960771e-01 1.459466159168340482e+03
5.111138118811882070e-01 1.422480873666065236e+03
5.217620099009900869e-01 1.419530870796746512e+03
5.324102178217822168e-01 1.474269046936569794e+03
5.430584257425742356e-01 1.360384366815273097e+03
5.537066237623762266e-01 1.371339573315318148e+03
5.643548316831683564e-01 1.356978612052740118e+03
5.750030396039603753e-01 1.420914912798527439e+03
5.856512376237623663e-01 1.329929701912124528e+03
5.962994455445543851e-01 1.259443974588806896e+03
6.069476435643563761e-01 1.254518198578881538e+03
6.175958514851485059e-01 1.250047966664142677e+03
6.282440594059406358e-01 1.216122545957373177e+03
6.388922574257425158e-01 1.178665318036280496e+03
6.495404653465346456e-01 1.171311886620224186e+03
6.601886732673267755e-01 1.154652302126143695e+03
6.708368712871287665e-01 1.135550867753980583e+03
6.814850792079207853e-01 1.119909737882854415e+03
6.921332871287129151e-01 1.093367502301609647e+03
7.027814851485149061e-01 1.119617586775459131e+03
7.134296930693069250e-01 1.035923832006385510e+03
7.240778910891089160e-01 1.011242951368409194e+03
7.347260990099009348e-01 1.019176600189715032e+03
7.453743069306930646e-01 1.010006042258077173e+03
7.560225049504950556e-01 1.044944964408006854e+03
7.666707128712870745e-01 9.694136342372950139e+02
7.773189207920792043e-01 9.522215383668522009e+02
7.879671188118811953e-01 9.582695894447323326e+02
7.986153267326733252e-01 9.333924516099731363e+02
8.092635247524753161e-01 8.880455884143984804e+02
8.199117326732673350e-01 8.651950085715639034e+02
8.305599405940594648e-01 8.684119567322418334e+02
8.412081386138614558e-01 8.506453381671407215e+02
8.518563465346534747e-01 8.562179005257364679e+02
8.625045544554454935e-01 8.565022063066872988e+02
8.731527524752474845e-01 8.225317035104334309e+02
8.838009603960396143e-01 8.025685795185470397e+02
8.944491683168316332e-01 8.160374430997545687e+02
9.050973663366336242e-01 7.994989045679078572e+02
9.157455742574256430e-01 7.874480967520673858e+02
9.263937722772276340e-01 7.870130883147371605e+02
9.370419801980198748e-01 7.637915178769264912e+02
9.476901881188118937e-01 7.411684483454725978e+02
9.583383861386138847e-01 7.635736726079279606e+02
9.689865940594060145e-01 7.390186258993600177e+02
9.796348019801980334e-01 7.037662826927602282e+02
