4.348193275862068802e-02 3.367149970493144906e+02
5.435241551724138281e-02 6.223615578150371448e+02
6.522289827586207067e-02 6.037487040780581538e+02
7.609338103448275159e-02 7.696342920487487618e+02
8.696386379310346026e-02 4.724532396016356870e+02
9.783434655172414118e-02 4.779482424513989827e+02
1.087048293103448221e-01 9.428020141683721249e+02
1.195753137931034604e-01 8.570927290306067334e+02
1.304457965517241413e-01 6.278331798797777310e+02
1.413162793103448223e-01 9.745309197838538466e+02
1.521867620689655032e-01 6.096278572000724125e+02
1.630572448275862119e-01 1.226827349913525040e+03
1.739277241379310335e-01 1.218721273755789980e+03
1.847982068965517144e-01 8.336447447044254204e+02
1.956686896551724231e-01 8.230811365349923108e+02
2.065391724137931040e-01 4.253242236640151646e+02
2.174096551724137849e-01 8.754590270417647844e+02
2.282801379310344658e-01 1.026179079316354319e+03
2.391506206896551745e-01 8.570927537471823143e+02
2.500211034482758277e-01 7.373164074365587339e+02
2.608915862068965086e-01 8.020754200296723866e+02
2.717620689655172450e-01 9.760245768147674426e+02
2.826325517241379259e-01 9.842438765558298428e+02
2.935030344827586624e-01 9.213936056211165351e+02
3.043735172413793433e-01 4.102712061251126556e+02
3.152440000000000242e-01 8.067936767407067009e+02
3.261144827586207051e-01 8.363314957405747236e+02
3.369849655172413860e-01 5.877728600013998630e+02
3.478554482758620670e-01 1.044518021847105501e+03
3.587259310344827479e-01 7.927257681731128969e+02
3.695964137931034288e-01 6.957126317837552278e+02
3.804668965517241652e-01 5.645053872780902111e+02
3.913373965517241149e-01 6.948903758799135630e+02
4.022078793103448513e-01 5.550236074659485439e+02
4.130783620689655322e-01 8.347972087786303064e+02
4.239488448275862131e-01 6.214358258312715861e+02
4.348193275862068941e-01 7.862762840819616486e+02
4.456898103448275750e-01 7.800335979161194473e+02
4.565602931034483114e-01 5.499900990627485271e+02
4.674307758620689368e-01 5.132076009275912156e+02
4.783012586206896732e-01 6.765548137448787429e+02
4.891717413793102986e-01 5.233631890775238844e+02
5.000422241379310906e-01 6.005157472395766263e+02
5.109127068965516605e-01 6.489922901076381550e+02
5.217831896551724524e-01 6.835041683769156862e+02
5.326536724137930223e-01 3.209290978809806347e+02
5.435241551724138143e-01 7.988750432235940480e+02
5.543946379310343842e-01 6.349535254652802223e+02
5.652651206896551761e-01 5.874345720757843310e+02
5.761356034482758570e-01 6.726711565700558140e+02
5.870060862068965379e-01 4.083015795802777461e+02
5.978765689655172189e-01 5.387440011049527584e+02
6.087470517241378998e-01 2.875940277716786682e+02
6.196175344827586917e-01 4.796383762253852296e+02
6.304880172413792616e-01 4.757389487638893115e+02
6.413585000000000536e-01 6.386012429066850018e+02
6.522289827586206234e-01 6.257598884353578796e+02
6.630994655172414154e-01 6.492803617798979303e+02
6.739699482758620963e-01 2.966622092356314511e+02
6.848404310344827772e-01 6.487108469599938871e+02
6.957109137931034581e-01 3.373726485444666991e+02
7.065813965517241391e-01 4.981943079329137731e+02
7.174518793103448200e-01 4.748588508993287292e+02
7.283223620689655009e-01 3.351096033716959823e+02
7.391928448275861818e-01 4.271521406901578644e+02
7.500633275862068627e-01 4.104832411663869607e+02
7.609338103448275437e-01 2.710956623502962088e+02
7.718042931034482246e-01 2.916484134872215463e+02
7.826747758620689055e-01 4.294675153791039861e+02
7.935452586206896974e-01 4.044936319402249865e+02
8.044157413793103784e-01 4.061055950560465817e+02
8.152862241379310593e-01 3.224856766598612126e+02
8.261567068965517402e-01 3.150057465771861303e+02
8.370271896551724211e-01 4.492570131006317524e+02
8.478976724137931020e-01 3.566085288706270262e+02
8.587681551724137829e-01 3.532902851136548747e+02
8.696386379310344639e-01 3.227787438486007545e+02
8.805091206896551448e-01 1.714867805742071596e+02
8.913796034482759367e-01 4.824309312139315580e+02
9.022500862068966176e-01 3.395547690599777297e+02
9.131205689655171875e-01 2.328388706858727346e+02
9.239910517241378685e-01 3.378814024979605506e+02
9.348615344827586604e-01 3.156594406211914929e+02
9.457320172413793413e-01 3.288131674762755665e+02
9.566024999999999112e-01 2.633030556285852413e+02
9.674729827586207032e-01 3.477601813546369272e+02
9.783434655172413841e-01 2.881823170945268657e+02
9.892139482758620650e-01 3.043899529674484938e+02
1.000084431034482746e+00 2.715374715503489256e+02
1.010954913793103316e+00 3.259035163066773180e+02
1.021825396551724108e+00 2.640187924119533136e+02
